iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
KIR,Oceania,Kiribati,2021-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.22,143.7,23.2,3.9,2.21,1981.13,,434.66,22.66,35.9,58.9,,1.9,68.37,0.63,131237,,,,
VGB,North America,British Virgin Islands,2023-03-28,7305.0,0.0,0.0,64.0,0.0,0.0,190512.2,0.0,0.0,1669.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.97,,,,,,,13.67,,,,,79.07,,31332,,,,
SLB,Oceania,Solomon Islands,2022-07-12,21544.0,0.0,0.0,153.0,0.0,0.0,27582.5,0.0,0.0,195.88,0.0,0.0,0.06,,,,,,,,,,,,,,,,,,,,,,,426.0,,,,,588.0,155.0,0.02,31.01,21.84,20.8,3.51,2.04,2205.92,25.1,459.78,18.68,,,35.89,1.4,73.0,0.57,724272,,,,
AFG,Asia,Afghanistan,2021-01-19,53984.0,0.0,70.71,2339.0,0.0,8.86,1330.35,0.0,1.74,57.64,0.0,0.22,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.04,54.42,18.6,2.58,1.34,1803.99,,597.03,9.59,,,37.75,0.5,64.83,0.51,41128772,,,,
SLV,North America,El Salvador,2023-09-22,201830.0,0.0,0.0,4230.0,0.0,0.0,32136.92,0.0,0.0,673.53,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.81,27.6,8.27,5.42,7292.46,2.2,167.3,8.87,2.5,18.8,90.65,1.3,73.32,0.67,6336393,,,,
NCL,Oceania,New Caledonia,2020-07-11,21.0,0.0,0.0,0.0,0.0,0.0,73.14,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.34,33.4,9.95,6.49,,,,23.36,,,,,77.55,,289959,,,,
TKM,Asia,Turkmenistan,2020-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.37,12.25,26.9,4.28,2.54,16389.02,,536.78,7.11,,,100.0,7.4,68.19,0.72,6430777,,,,
TUN,Africa,Tunisia,2024-02-29,1153361.0,0.0,0.0,29423.0,0.0,0.0,95167.02,0.0,0.0,2427.77,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.23,32.7,8.0,5.08,10849.3,2.0,318.99,8.52,1.1,65.8,78.69,2.3,76.7,0.74,12356116,,,,
LKA,Asia,Sri Lanka,2022-06-18,663950.0,0.0,11.57,16519.0,0.0,0.14,29076.02,0.0,0.51,723.41,0.0,0.01,1.05,,,,,,,,,,,,,,,,,,,,,,,2165.0,,,,,99.0,145.0,0.0,30.56,341.96,34.1,10.07,5.33,11669.08,0.7,197.09,10.68,0.3,27.0,,3.6,76.98,0.78,21832150,,,,
TJK,Asia,Tajikistan,2022-09-14,17786.0,0.0,0.0,125.0,0.0,0.0,1746.77,0.0,0.0,12.28,0.0,0.0,-0.0,,,,,,,,,,,,,,,,,,,,,,,32665.0,,,,,3282.0,277.0,0.0,8.33,64.28,23.3,3.47,2.15,2896.91,4.8,427.7,7.11,,,72.7,4.8,71.1,0.67,9952789,,,,
LCA,North America,Saint Lucia,2022-05-10,23635.0,0.0,34.43,368.0,0.0,0.0,132191.23,0.0,192.56,2058.24,0.0,0.0,1.4,,,,,,,,,,,,,1981.0,11.03,0.02,43.9,tests performed,,,,,,31.0,,,,,172.0,14.0,0.01,,293.19,34.9,9.72,6.4,12951.84,,204.62,11.62,,,87.2,1.3,76.2,0.76,179872,,,,
TGO,Africa,Togo,2022-01-20,35851.0,0.0,276.57,261.0,0.0,1.14,3944.12,0.0,30.43,28.71,0.0,0.13,0.66,,,,,,,,,652166.0,1333.0,75.44,0.15,1561.0,0.18,0.07,14.5,tests performed,,,,,,4940.0,,,,,558.0,1234.0,0.01,43.52,143.37,19.4,2.84,1.52,1429.81,49.2,280.03,6.15,0.9,14.2,10.48,0.7,61.04,0.52,8848700,,,,
HTI,North America,Haiti,2021-04-13,12920.0,0.0,9.0,251.0,0.0,0.0,1123.13,0.0,0.78,21.82,0.0,0.0,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.41,398.45,24.3,4.8,2.95,1653.17,23.5,430.55,6.65,2.9,23.1,22.86,0.7,64.0,0.51,11585003,,,,
AZE,Asia,Azerbaijan,2022-11-11,823496.0,0.0,42.0,9955.0,0.0,1.57,79987.52,0.0,4.08,966.94,0.0,0.15,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.94,119.31,32.4,6.02,3.87,15847.42,,559.81,7.11,0.3,42.5,83.24,4.7,73.0,0.76,10358078,,,,
RWA,Africa,Rwanda,2022-04-17,129767.0,20.0,2.86,1459.0,0.0,0.0,9506.02,1.46,0.21,106.88,0.0,0.0,0.41,,,,,,,,,5193281.0,5073.0,385.78,0.38,4324.0,0.32,0.0,3025.9,samples tested,,,,,,0.0,,,,,0.0,1241.0,0.01,44.64,494.87,20.3,2.97,1.64,1854.21,56.0,191.38,4.28,4.7,21.0,4.62,,69.02,0.54,13776702,,,,
TZA,Africa,Tanzania,2021-11-18,26227.0,0.0,2.71,727.0,0.0,0.29,405.29,0.0,0.04,11.23,0.0,0.0,0.26,,,,,,,,,,,,,,,,,,,,,,,13976.0,,,,,213.0,14452.0,0.02,8.33,64.7,17.7,3.11,1.87,2683.3,49.1,217.29,5.75,3.3,26.7,47.95,0.7,65.46,0.53,65497752,,,,
MCO,Europe,Monaco,2021-01-29,1183.0,0.0,22.0,9.0,0.0,0.14,30373.05,0.0,564.84,231.07,0.0,3.67,1.05,,,,,,,,,,,,,,,,,,,,,,,294.0,,,,,8057.0,,,45.37,19347.5,,,,,,,5.46,,,,13.8,86.75,,36491,,,,
WSM,Oceania,Samoa,2023-02-15,16402.0,0.0,0.71,29.0,0.0,0.0,76193.04,0.0,3.32,134.72,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,178.0,,,,,800.0,11.0,0.0,,69.41,22.0,5.61,3.56,6021.56,,348.98,9.21,16.7,38.1,,,73.32,0.72,222390,,,,
QAT,Asia,Qatar,2021-07-20,224160.0,0.0,126.86,599.0,0.0,0.0,77497.91,0.0,43.86,207.09,0.0,0.0,1.01,,,,,,,,,544994.0,15109.0,202.73,5.62,13745.0,5.11,,,tests performed,3580870.0,1944020.0,1636850.0,,21558.0,21726.0,132.86,72.13,60.73,,8061.0,10996.0,0.41,54.36,227.32,31.9,1.31,0.62,116935.6,,176.69,16.52,0.8,26.9,,1.2,80.23,0.85,2695131,,,,
RUS,Europe,Russia,2023-02-11,21996744.0,0.0,8331.86,395279.0,0.0,42.14,151097.4,0.0,57.23,2715.2,0.0,0.29,,,,,,,,,,,,,,,,,,,,,,,,86458.0,,,,,597.0,31841.0,0.02,,8.82,39.6,14.18,9.39,24765.95,0.1,431.3,6.18,23.4,58.3,,8.05,72.58,0.82,144713312,,,,
PCN,Oceania,Pitcairn,2022-09-27,4.0,0.0,0.0,0.0,0.0,0.0,88888.89,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,
TWN,Asia,Taiwan,2022-08-19,,,,,,,,,,,,,1.04,,,,,,,,,,,,,,,,,,60288583.0,21407883.0,20020250.0,18860450.0,54064.0,34210.0,252.32,89.6,83.79,78.94,1432.0,5772.0,0.02,26.85,,42.2,,8.35,,,103.96,,,,,,80.46,,23893396,,,,
AIA,North America,Anguilla,2020-11-10,3.0,0.0,0.0,0.0,0.0,0.0,211.24,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88,,15877,,,,
GAB,Africa,Gabon,2020-07-20,6315.0,0.0,53.29,46.0,0.0,0.0,2597.96,0.0,21.92,18.92,0.0,0.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.78,7.86,23.1,4.45,2.98,16562.41,3.4,259.97,7.2,,,,6.3,66.47,0.7,2388997,,,,
OWID_NAM,,North America,2022-09-18,113709985.0,458154.0,65450.57,1503234.0,3361.0,480.14,188150.6,758.09,108.3,2487.33,5.56,0.79,,,,,,,,,,,,,,,,,,,1060821465.0,448916153.0,386185175.0,240018981.0,884922.0,778029.0,176.71,74.78,64.33,39.98,1296.0,107042.0,0.02,,,,,,,,,,,,,,,,600323657,,,,
ECU,South America,Ecuador,2021-05-27,417840.0,0.0,1188.57,20180.0,0.0,69.71,23442.68,0.0,66.68,1132.19,0.0,3.91,0.97,,,,,,,,,1359061.0,3324.0,76.36,0.19,3268.0,0.18,0.29,3.5,people tested,2724637.0,2033340.0,691297.0,,60808.0,51764.0,15.14,11.3,3.84,,2876.0,25826.0,0.14,56.48,66.94,28.1,7.1,4.46,10581.94,3.6,140.45,5.55,2.0,12.3,80.64,1.5,77.01,0.76,18001002,,,,
LAO,Asia,Laos,2020-06-05,19.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.81,29.72,24.4,4.03,2.32,6397.36,22.7,368.11,4.0,7.3,51.2,49.84,1.5,67.92,0.61,7529477,,,,
JAM,North America,Jamaica,2024-03-12,156794.0,0.0,0.43,3600.0,0.0,0.0,55225.66,0.0,0.15,1267.98,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.88,31.4,9.68,6.39,8193.57,,206.54,11.28,5.3,28.6,66.42,1.7,74.47,0.73,2827382,,,,
SXM,North America,Sint Maarten (Dutch part),2022-01-10,6113.0,0.0,130.86,75.0,0.0,0.0,144984.94,0.0,3103.6,1778.81,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,391.0,,,,,8848.0,12.0,0.03,,1209.09,,,,36327.23,,,,,,,,78.95,,44192,,,,
USA,North America,United States,2023-09-28,103436829.0,,,1142574.0,0.0,202.43,302859.5,,,3345.42,0.0,0.59,,1909.0,5.64,16357.0,48.35,,,20005.0,59.14,,,,,,,,,,,,,,,,,,,,,,,,35.61,38.3,15.41,9.73,54225.45,1.2,151.09,10.79,19.1,24.6,,2.77,78.86,0.93,338289856,,,,
IDN,Asia,Indonesia,2024-06-19,6829120.0,0.0,0.0,162058.0,0.0,0.0,24492.01,0.0,0.0,581.21,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.72,29.3,5.32,3.05,11188.74,5.7,342.86,6.32,2.8,76.1,64.2,1.04,71.72,0.72,275501344,,,,
THA,Asia,Thailand,2021-01-13,10298.0,0.0,372.0,67.0,0.0,0.43,143.56,0.0,5.19,0.93,0.0,0.01,1.12,,,,,,,,,1964753.0,27749.0,27.44,0.39,29538.0,0.41,0.01,124.6,tests performed,,,,,,,,,,,,,,63.89,135.13,40.1,11.37,6.89,16277.67,0.1,109.86,7.04,1.9,38.8,90.67,2.1,77.15,0.78,71697024,,,,
BRB,North America,Barbados,2021-03-16,3391.0,0.0,24.86,37.0,0.0,0.0,12011.02,0.0,88.04,131.06,0.0,0.0,0.76,,,,,,,,,,,,,,,,,,54631.0,54631.0,,,1502.0,696.0,19.4,19.4,,,2471.0,696.0,0.25,70.37,664.46,39.8,14.95,9.47,16978.07,,170.05,13.57,1.9,14.5,88.47,5.8,79.19,0.81,281646,,,,
GRD,North America,Grenada,2024-03-07,19693.0,0.0,0.0,238.0,0.0,0.0,168419.88,0.0,0.0,2035.44,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.13,29.4,7.3,5.02,13593.88,,243.96,10.71,,,,3.7,72.4,0.78,125459,,,,
BOL,South America,Bolivia,2022-07-05,928450.0,0.0,1244.71,21955.0,0.0,0.43,76876.55,0.0,103.06,1817.9,0.0,0.04,1.52,24.0,1.96,170.0,13.91,,,,,,,,,,,,,,14017400.0,7249020.0,6029102.0,1737930.0,8389.0,9447.0,114.67,59.3,49.32,14.22,773.0,1434.0,0.01,28.7,10.2,25.4,6.7,4.39,6885.83,7.1,204.3,6.89,,,25.38,1.1,71.51,0.72,12224114,,,,
MAR,Africa,Morocco,2022-10-03,1264961.0,0.0,12.71,16278.0,0.0,0.0,33886.75,0.0,0.34,436.07,0.0,0.0,1.08,,,,,,,,,,,,,,,,,,,,,,,2385.0,,,,,64.0,313.0,0.0,27.25,80.08,29.6,6.77,4.21,7485.01,1.0,419.15,7.14,0.8,47.1,,1.1,76.68,0.69,37457976,,,,
FRA,Europe,France,2021-05-11,5167020.0,0.0,15232.71,109666.0,0.0,219.0,80386.25,0.0,236.98,1706.14,0.0,3.41,0.81,4743.0,69.94,25028.0,369.07,1719.0,25.35,7485.0,110.38,79397825.0,481656.0,1177.62,7.14,351128.0,5.21,0.04,24.4,people tested,27456744.0,19081539.0,8494868.0,20522.0,664011.0,498260.0,40.49,28.14,12.53,0.03,7348.0,307024.0,0.45,63.89,122.58,42.0,19.72,13.08,38605.67,,86.06,4.77,30.1,35.6,,5.98,82.66,0.9,67813000,,,,
HTI,North America,Haiti,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.33,398.45,24.3,4.8,2.95,1653.17,23.5,430.55,6.65,2.9,23.1,22.86,0.7,64.0,0.51,11585003,,,,
MNP,Oceania,Northern Mariana Islands,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.88,,,,,,194.99,,,,,,76.74,,49574,,,,
OWID_EUR,,Europe,2022-03-31,176676570.0,0.0,763721.86,1808325.0,0.0,1789.86,236105.14,0.0,1020.61,2416.59,0.0,2.39,,,,,,,,,,,,,,,,,,,1262635355.0,507968433.0,480969097.0,283538589.0,692739.0,600723.0,169.52,68.2,64.58,38.07,807.0,83498.0,0.01,,,,,,,,,,,,,,,,744807803,,,,
GMB,Africa,Gambia,2023-01-30,12586.0,0.0,0.0,372.0,0.0,0.0,4773.8,0.0,0.0,141.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,944.0,0.04,,207.57,17.5,2.34,1.42,1561.77,10.1,331.43,1.91,0.7,31.2,7.88,1.1,62.05,0.5,2705995,,,,
VGB,North America,British Virgin Islands,2020-08-27,21.0,0.0,1.71,1.0,0.0,0.0,547.67,0.0,44.71,26.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.97,,,,,,,13.67,,,,,79.07,,31332,,,,
BHS,North America,Bahamas,2022-10-10,37318.0,0.0,1.29,833.0,0.0,0.0,93871.37,0.0,3.23,2095.37,0.0,0.0,0.6,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,100.0,15.0,0.0,20.37,39.5,34.3,9.0,5.2,27717.85,,235.95,13.17,3.1,20.4,,2.9,73.92,0.81,409989,,,,
GEO,Asia,Georgia,2022-05-29,1657154.0,586.0,83.71,16777.0,5.0,0.71,436692.7,154.42,22.06,4421.07,1.32,0.19,0.2,,,,,,,,,,,,,,,,,,,,,,,338.0,,,,,90.0,214.0,0.01,13.89,65.03,38.7,14.86,10.24,9745.08,4.2,496.22,7.11,5.3,55.5,,2.6,73.77,0.81,3744385,,,,
OWID_HIC,,High-income countries,2021-11-28,115723472.0,2838040.0,405434.29,1932142.0,20854.0,2979.14,94799.48,2324.89,332.13,1582.79,17.08,2.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250514600,,,,
GIB,Europe,Gibraltar,2023-04-12,20550.0,0.0,12.57,113.0,0.0,0.29,546092.3,0.0,334.07,3002.84,0.0,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3457.1,,,,,,,,,,,,79.93,,32677,,,,
GLP,North America,Guadeloupe,2024-04-22,203235.0,0.0,0.0,1021.0,0.0,0.0,528290.6,0.0,0.0,2654.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.4,,,,,,,,,,,82.14,,395762,,,,
TGO,Africa,Togo,2022-08-14,38285.0,93.0,13.29,281.0,0.0,0.0,4211.89,10.23,1.46,30.91,0.0,0.0,0.95,,,,,,,,,,,,,,,,,,3262548.0,2152846.0,1425113.0,128420.0,,0.0,36.87,24.33,16.11,1.45,0.0,593.0,0.01,33.81,143.37,19.4,2.84,1.52,1429.81,49.2,280.03,6.15,0.9,14.2,10.48,0.7,61.04,0.52,8848700,,,,
ZMB,Africa,Zambia,2022-02-01,304656.0,0.0,493.29,3914.0,0.0,3.43,15117.2,0.0,24.48,194.22,0.0,0.17,0.63,,,,,,,,,3186024.0,4768.0,163.61,0.24,4177.0,0.22,0.1,9.8,tests performed,,,,,,13823.0,,,,,691.0,15561.0,0.08,13.89,23.0,17.7,2.48,1.54,3689.25,57.5,234.5,3.94,3.1,24.7,13.94,2.0,63.89,0.58,20017670,,,,
VEN,South America,Venezuela,2023-08-16,552695.0,0.0,0.0,5856.0,0.0,0.0,19590.07,0.0,0.0,207.56,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.25,29.0,6.61,3.92,16745.02,,204.85,6.47,,,,0.8,72.06,0.71,28301700,,,,
GNB,Africa,Guinea-Bissau,2020-07-19,1950.0,108.0,15.43,26.0,1.0,0.14,926.13,51.29,7.33,12.35,0.48,0.07,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.19,19.4,3.0,1.56,1548.68,67.1,382.47,2.42,,,6.4,,58.32,0.48,2105580,,,,
SVN,Europe,Slovenia,2021-09-27,290068.0,0.0,884.29,4906.0,0.0,6.43,137133.08,0.0,418.06,2319.37,0.0,3.04,1.01,106.0,50.0,426.0,200.96,,,,,1566856.0,4790.0,739.29,2.26,4445.0,2.1,0.19,5.3,tests performed,2059084.0,1156931.0,1021798.0,18379.0,5175.0,6522.0,97.13,54.58,48.2,0.87,3077.0,3670.0,0.17,43.34,102.62,44.5,19.06,12.93,31400.84,,153.49,7.25,20.1,25.0,,4.5,81.32,0.92,2119843,,,,
SLB,Oceania,Solomon Islands,2022-03-20,9851.0,727.0,103.86,127.0,7.0,1.0,12612.1,930.77,132.97,162.6,8.96,1.28,0.98,,,,,,,,,,,,,,,,,,,,,,,1963.0,,,,,2710.0,852.0,0.12,80.89,21.84,20.8,3.51,2.04,2205.92,25.1,459.78,18.68,,,35.89,1.4,73.0,0.57,724272,,,,
OWID_ASI,,Asia,2023-11-04,300727379.0,0.0,3300.43,1635254.0,0.0,10.57,63784.52,0.0,0.7,346.84,0.0,0.0,,,,,,,,,,,,,,,,,,,9101036679.0,3688217652.0,3461421775.0,1811525471.0,27995.0,28176.0,192.76,78.12,73.31,38.37,6.0,16438.0,0.0,,,,,,,,,,,,,,,,4721383370,,,,
CMR,Africa,Cameroon,2024-05-21,125217.0,0.0,0.0,1974.0,0.0,0.0,4531.47,0.0,0.0,71.44,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.88,18.8,3.16,1.92,3364.93,23.8,244.66,7.2,,,2.74,1.3,59.29,0.56,27914542,,,,
ITA,Europe,Italy,2024-01-21,26702618.0,6701.0,957.29,196459.0,199.0,28.43,447886.94,112.4,16.06,3295.24,3.34,0.48,,142.0,2.4,3301.0,55.91,78.0,1.32,970.0,16.43,,,,,,,,,,,,,,,,,,,,,,,,205.86,47.9,23.02,16.24,35220.08,2.0,113.15,4.78,19.8,27.8,,3.18,83.51,0.89,59037472,,,,
PRY,South America,Paraguay,2022-03-30,647762.0,0.0,131.29,18612.0,0.0,5.86,95816.25,0.0,19.42,2753.07,0.0,0.87,0.46,,,,,,,,,,,,,,,,,,,,,,,6689.0,,,,,986.0,1104.0,0.02,29.69,17.14,26.5,6.38,3.83,8827.01,1.7,199.13,8.27,5.0,21.6,79.6,1.3,74.25,0.73,6780745,,,,
POL,Europe,Poland,2024-01-12,6640678.0,0.0,1230.43,120429.0,0.0,27.29,172998.6,0.0,32.05,3137.34,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.03,41.8,16.76,10.2,27216.44,,227.33,5.91,23.3,33.1,,6.62,78.73,0.88,39857144,,,,
ZAF,Africa,South Africa,2021-07-01,1913861.0,0.0,14813.86,59778.0,0.0,169.71,30681.46,0.0,237.48,958.31,0.0,2.72,1.22,2071.0,34.58,12931.0,215.9,,,,,13209501.0,76073.0,222.41,1.28,62921.0,1.06,0.27,3.7,people tested,3155717.0,3155717.0,,,129081.0,86496.0,5.27,5.27,,,1444.0,86496.0,0.14,72.22,46.75,27.3,5.34,3.05,12294.88,18.9,200.38,5.52,8.1,33.2,43.99,2.32,64.13,0.71,59893884,,,,
ZAF,Africa,South Africa,2023-02-07,4057134.0,0.0,211.14,102595.0,0.0,0.0,65040.67,0.0,3.38,1644.72,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8521.0,,,,,142.0,0.0,0.0,,46.75,27.3,5.34,3.05,12294.88,18.9,200.38,5.52,8.1,33.2,43.99,2.32,64.13,0.71,59893884,,,,
NCL,Oceania,New Caledonia,2024-05-25,80163.0,0.0,0.0,314.0,0.0,0.0,279186.16,0.0,0.0,1093.58,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.34,33.4,9.95,6.49,,,,23.36,,,,,77.55,,289959,,,,
NER,Africa,Niger,2024-01-12,9515.0,0.0,0.0,315.0,0.0,0.0,375.91,0.0,0.0,12.44,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95,15.1,2.55,1.38,926.0,44.5,238.34,2.42,0.1,15.4,8.98,0.3,62.42,0.39,26207982,,,,
BWA,Africa,Botswana,2022-08-21,325864.0,14.0,2.0,2778.0,1.0,0.14,133556.56,5.74,0.82,1138.57,0.41,0.06,0.38,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,159.0,0.01,2.78,4.04,25.8,3.94,2.24,15807.37,,237.37,4.81,5.7,34.4,,1.8,69.59,0.74,2630300,,,,
OWID_SAM,,South America,2020-09-23,7495783.0,0.0,59349.29,296292.0,0.0,1727.43,17412.1,0.0,137.86,688.26,0.0,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436816679,,,,
OWID_SAM,,South America,2022-08-19,62985963.0,0.0,50497.57,1320510.0,0.0,354.43,146311.3,0.0,117.3,3067.44,0.0,0.82,,,,,,,,,,,,,,,,,,,917998875.0,370305979.0,329693491.0,227257165.0,284333.0,388558.0,210.16,84.77,75.48,52.03,890.0,32044.0,0.01,,,,,,,,,,,,,,,,436816679,,,,
AFG,Asia,Afghanistan,2022-05-17,179243.0,0.0,45.71,7690.0,0.0,0.86,4417.15,0.0,1.13,189.51,0.0,0.02,1.27,,,,,,,,,,,,,1066.0,0.03,0.04,24.0,tests performed,,,,,,7120.0,,,,,173.0,6502.0,0.02,11.11,54.42,18.6,2.58,1.34,1803.99,,597.03,9.59,,,37.75,0.5,64.83,0.51,41128772,,,,
GUF,South America,French Guiana,2022-02-02,75242.0,0.0,346.14,371.0,0.0,1.71,252219.94,0.0,1160.31,1243.64,0.0,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3,,2.9,,,,,,,,,79.95,,304568,,,,
USA,North America,United States,2024-06-30,103436829.0,,,1190441.0,400.0,57.14,302859.5,,,3485.57,1.17,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.61,38.3,15.41,9.73,54225.45,1.2,151.09,10.79,19.1,24.6,,2.77,78.86,0.93,338289856,,,,
OWID_SAM,,South America,2020-03-16,412.0,0.0,48.86,13.0,0.0,1.57,0.96,0.0,0.11,0.03,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436816679,,,,
FSM,Oceania,Micronesia (country),2024-06-24,26460.0,0.0,0.0,65.0,0.0,0.0,235988.73,0.0,0.0,579.72,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.78,23.0,4.81,2.39,3299.46,16.0,454.34,12.02,,,,,67.88,0.62,114178,,,,
OWID_NIR,Europe,Northern Ireland,2022-07-19,,,,,,,,,,,,,,,,240.0,126.58,,,173.0,91.24,,,,,,,,,,3950802.0,1427550.0,1352530.0,,241.0,442.0,208.38,75.29,71.34,,233.0,43.0,0.0,,,,,,,,,,,,,,,,1896000,,,,
GAB,Africa,Gabon,2024-05-26,49051.0,0.0,0.0,307.0,0.0,0.0,20179.35,0.0,0.0,126.3,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.86,23.1,4.45,2.98,16562.41,3.4,259.97,7.2,,,,6.3,66.47,0.7,2388997,,,,
AIA,North America,Anguilla,2020-12-13,10.0,3.0,0.43,0.0,0.0,0.0,704.13,211.24,30.18,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.88,,15877,,,,
FRO,Europe,Faroe Islands,2023-02-14,34658.0,0.0,0.0,28.0,0.0,0.0,641351.6,0.0,0.0,518.14,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.31,,,,,,,,,,,,80.67,,53117,,,,
BMU,North America,Bermuda,2020-07-22,152.0,0.0,0.29,9.0,0.0,0.0,2346.69,0.0,4.41,138.95,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.44,1308.82,,,,50669.32,,139.55,13.0,,,,,82.59,,64207,,,,
GNB,Africa,Guinea-Bissau,2024-07-24,9614.0,0.0,0.0,177.0,0.0,0.0,4566.06,0.0,0.0,84.06,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.19,19.4,3.0,1.56,1548.68,67.1,382.47,2.42,,,6.4,,58.32,0.48,2105580,,,,
UGA,Africa,Uganda,2020-06-13,606.0,0.0,28.0,0.0,0.0,0.0,12.81,0.0,0.59,0.0,0.0,0.0,0.73,,,,,,,,,151909.0,2949.0,3.31,0.06,2701.0,0.06,0.01,187.2,tests performed,,,,,,,,,,,,,,84.26,213.76,16.4,2.17,1.31,1697.71,41.6,213.33,2.5,3.4,16.7,21.22,0.5,63.37,0.54,47249588,,,,
